Date,total,SoO,BerS,Hudson,Baffin,Green,Barents,Kara,Laptev,EastS,Chuck,BeaS,Canada,Central
20/09/2013,6425.342,1.896,0.738,6.978,23.508,38.495,1.283,17.017,16.413,571.089,37.709,681.31,245.038,4782.536
21/09/2013,6404.774,1.888,0.802,7.089,23.96,38.525,1.339,15.867,19.511,574.123,41.493,684.022,240.933,4753.938
22/09/2013,6433.287,1.971,0.915,7.222,24.427,38.27,1.317,15.995,19.928,577.89,44.819,670.39,234.148,4794.665
23/09/2013,6476.392,2.178,0.757,6.93,24.752,38.366,1.819,16.38,22.192,585.805,47.839,665.507,223.991,4838.153
24/09/2013,6491.137,2.202,0.758,6.85,25.129,37.051,2.052,16.773,25.02,591.43,49.553,646.106,222.283,4864.199
25/09/2013,6535.187,2.201,0.574,6.81,25.631,37.099,1.301,17.133,27.686,597.152,50.445,624.297,225.041,4918.21
26/09/2013,6560.412,1.919,0.648,6.316,25.921,35.703,1.308,19.043,30.283,605.318,49.39,602.499,223.918,4956.177
27/09/2013,6597.933,2.021,0.598,6.417,25.952,36.632,1.387,19.418,35.249,615.824,47.87,606.78,219.594,4978.026
28/09/2013,6613.367,1.871,0.697,6.217,25.596,34.73,1.297,19.851,40.104,621.964,46.899,602.958,214.923,4993.922
29/09/2013,6614.323,1.896,0.613,6.184,25.952,32.709,1.366,21.008,46.501,614.2,52.154,599.577,211.296,4998.912
30/09/2013,6640.816,1.871,0.612,6.282,27.959,33.259,1.449,21.633,55.493,600.845,57.096,615.486,213.38,5003.336
01/10/2013,6669.48,1.86,0.626,6.367,28.836,33.797,1.42,20.79,65.634,592.646,58.28,630.659,222.325,5004.405
02/10/2013,6661.219,4.309,0.628,6.304,29.567,37.015,1.302,21.111,66.561,567.492,50.072,642.983,231.141,5001.298
03/10/2013,6684.629,4.306,0.587,6.151,29.261,42.635,1.571,18.85,71.222,550.221,48.217,643.871,240.998,5024.728
04/10/2013,6720.883,2.347,0.505,6.321,30.474,42.492,1.429,18.803,80.546,537.648,52.061,629.17,253.069,5063.855
05/10/2013,6757.582,2.061,0.659,6.4,30.589,44.439,1.239,19.62,87.566,537.115,48.163,610.071,260.751,5106.91
06/10/2013,6801.025,1.832,0.612,7.305,31.561,46.23,1.267,20.994,91.172,547.453,47.216,586.172,266.427,5151.024
07/10/2013,6832.574,1.908,0.502,7.64,31.838,47.427,1.304,24.364,101.607,543.74,48.581,571.222,277.124,5173.982
08/10/2013,6849.967,1.936,0.741,7.122,31.886,52.434,1.382,26.963,115.568,552.948,49.141,554.04,282.954,5171.256
09/10/2013,6861.734,1.886,0.504,6.877,32.747,59.445,1.213,30.901,133.23,572.349,46.141,533.509,285.827,5155.311
10/10/2013,6898.2,1.902,0.619,7.562,33.474,66.462,1.327,34.62,154.147,588.314,44.31,525.083,295.821,5142.715
11/10/2013,6949.889,1.956,0.502,9.432,35.502,75.161,1.378,36.924,176.304,597.222,45.419,532.867,304.098,5131.755
12/10/2013,7067.467,1.864,0.606,7.891,35.117,82.168,1.479,40.346,197.346,615.368,48.193,542.974,308.76,5183.818
13/10/2013,7201.227,1.897,0.595,7.28,34.998,88.537,1.315,44.252,224.221,638.129,51.472,535.255,314.163,5257.774
14/10/2013,7342.953,1.893,0.559,6.519,34.165,94.082,1.211,51.367,247.974,662.907,54.917,535.268,321.748,5328.75
15/10/2013,7482.287,1.603,0.635,6.891,34.304,98.453,1.27,57.65,267.066,696.769,56.617,523.273,329.784,5406.465
16/10/2013,7616.068,1.603,0.672,6.596,35.203,106.064,1.485,69.403,272.248,717.98,59.89,520.889,330.13,5492.422
17/10/2013,7727.304,1.584,0.664,6.453,37.011,115.125,1.565,76.489,274.146,730.084,65.788,538.391,325.923,5552.686
18/10/2013,7788.881,1.733,0.692,6.259,39.588,121.824,1.9,83.38,288.145,728.722,71.709,538.847,322.148,5582.314
19/10/2013,7821.607,1.849,0.696,6.204,37.616,128.961,2.577,90.443,306.235,740.523,77.218,525.861,323.687,5578.272
20/10/2013,7834.953,1.737,0.629,6.177,38.397,133.78,3.363,99.644,323.559,758.484,83.682,524.845,324.455,5535.026
21/10/2013,7873.46,1.672,0.682,6.409,38.264,139.227,4.086,107.595,332.178,790.352,91.42,530.002,316.862,5512.945
22/10/2013,7917.208,1.691,0.674,6.933,40.429,145.335,4.792,122.101,323.736,811.563,102.029,546.983,307.529,5502.272
23/10/2013,7970.116,1.629,0.632,6.827,43.827,149.865,5.981,133.553,324.164,796.274,112.642,569.835,299.652,5523.946
24/10/2013,8042.438,1.706,0.646,8.363,44.778,156.907,6.867,139.765,333.577,784.593,120.33,586.779,294.717,5562.187
25/10/2013,8092.862,1.948,0.604,9.481,48.23,165.154,8.094,146.565,329.509,771.328,130.331,612.894,296.918,5570.43
26/10/2013,8160.446,2.089,0.664,9.564,50.324,171.971,9.067,156.56,337.671,792.172,141.481,624.543,299.053,5564.013
27/10/2013,8276.757,1.744,0.648,10.593,51.938,178.23,11.397,169.043,357.831,820.509,148.899,643.799,304.739,5576.212
28/10/2013,8387.403,1.806,0.624,11.855,53.713,180.772,14.933,184.861,385.491,851.136,147.797,632.885,314.386,5605.873
29/10/2013,8468.356,1.911,0.64,12.973,56.458,178.144,17.219,206.926,403.888,879.597,147.877,616.427,328.999,5616.002
30/10/2013,8590.539,1.823,0.626,13.976,57.686,177.532,20.303,228.378,436.268,899.006,154.725,626.983,342.086,5629.716
31/10/2013,8731.855,1.724,0.722,15.101,62.252,176.886,23.311,251.415,458.221,919.699,165.211,651.624,356.74,5647.584
01/11/2013,8834.949,1.869,0.762,14.845,67.125,172.336,27.04,276.749,474.73,926.917,175.799,677.867,367.148,5650.581
02/11/2013,8922.102,1.876,0.751,16.485,73.513,166.069,29.493,306.224,498.731,921.788,165.155,685.603,382.588,5672.51
03/11/2013,8963.362,2.039,0.785,18.378,77.106,165.894,24.321,329.474,526.831,914.857,152.806,679.476,396.027,5674.256
04/11/2013,8987.212,2.228,0.702,19.265,78.471,167.235,22.083,313.245,555.433,918.637,154.475,686.21,395.463,5672.417
05/11/2013,8972.18,2.026,0.888,23.512,80.739,161.865,21.241,303.288,570.749,934.472,149.78,663.901,396.364,5662.12
06/11/2013,8918.048,1.952,1.338,23.883,83.045,155.753,16.178,291.476,584.605,940.815,152.729,674.954,396.034,5593.774
07/11/2013,8839.888,2.939,8.807,26.393,83.955,154.172,14.967,275.518,584.037,898.127,133.813,695.945,401.988,5558.083
08/11/2013,8704.048,2.727,1.141,27.689,84.229,157.776,15.459,271.199,574.805,862.886,120.123,713.201,404.984,5466.571
09/11/2013,8636.762,3.086,1.283,29.03,85.735,161.741,18.866,264.943,592.454,847.434,118.381,710.363,406.355,5395.9
10/11/2013,8538.667,3.153,1.526,30.002,90.471,168.252,17.755,259.298,580.451,839.294,124.647,682.801,412.487,5327.211
11/11/2013,8428.886,3.411,2.059,35.703,95.2,173.242,16.12,256.547,566.672,800.589,128.009,658.936,416.146,5274.428
12/11/2013,8364.175,3.359,1.685,38.874,100.119,172.322,17.471,259.18,577.781,764.761,125.427,656.231,412.049,5233.762
13/11/2013,8403.977,3.184,1.734,41.295,109.05,177.138,19.297,263.261,570.711,777.139,130.01,666.735,417.001,5225.998
14/11/2013,8488.528,3.472,2.388,43.045,117.744,183.539,22.279,269.912,562.297,782.354,138.42,685.09,430.93,5245.744
15/11/2013,8547.729,3.453,2.553,48.333,125.052,186.399,20.768,273.841,532.726,785.702,151.928,697.623,448.347,5269.504
16/11/2013,8551.417,3.555,3.1,48.56,135.254,189.296,16.394,266.088,529.111,766.887,160.613,706.537,461.076,5263.747
17/11/2013,8515.325,3.412,3.799,51.931,145.655,188.494,12.181,257.782,539.075,763.782,164.863,719.227,469.738,5194.245
18/11/2013,8499.993,3.502,4.592,59.959,148.494,189.841,14.449,264.58,533.299,800.086,176.57,738.885,476.006,5088.647
19/11/2013,8478.852,3.685,4.821,69.68,149.835,193.764,18.229,268.843,523.251,826.096,195.121,736.06,488.048,5000.257
20/11/2013,8519.834,3.959,4.75,76.948,148.675,190.621,20.36,270.107,533.063,836.911,214.934,748.532,495.574,4973.861
21/11/2013,8624.634,3.956,6.451,83.055,153.679,189.896,23.588,281.475,559.956,843.868,234.341,764.273,510.775,4967.83
22/11/2013,8768.694,3.7,8.085,91.496,159.507,182.658,26.117,301.38,591.271,872.638,250.68,774.148,533.551,4972.018
23/11/2013,8882.875,4.136,10.306,103.91,171.541,178.295,24.142,316.531,612.365,912.198,265.623,770.418,555.294,4956.894
24/11/2013,8986.412,4.316,11.019,121.969,183.855,172.518,23.251,315.865,626.785,931.661,287.617,783.422,576.477,4944.995
25/11/2013,9058.496,4.472,12.306,133.997,185.677,175.111,26.544,315.831,625.463,927.127,308.826,807.485,593.608,4940.358
26/11/2013,9085.543,4.074,13.583,147.744,190.696,181.836,35.203,309.555,591.246,898.576,332.502,835.637,598.126,4945.157
27/11/2013,9094.946,4.083,14.128,166.977,206.871,183.61,41.09,315.184,556.416,857.601,335.317,854.389,601.977,4955.914
28/11/2013,9131.996,5.394,16.29,189.987,221.986,192.889,48.282,335.612,547.55,816.577,338.587,866.29,608.362,4942.91
29/11/2013,9240.905,3.713,17.539,207.701,236.038,202.487,56.119,359.636,576.403,800.749,349.096,858.117,617.398,4953.092
30/11/2013,9287.441,3.607,15.852,234.162,230.192,214.031,59.497,375.062,604.918,797.537,335.661,849.409,622.353,4943.914
01/12/2013,9260.088,4.467,14.277,256.711,235.373,218.303,64.2,379.312,622.615,778.993,314.525,820.883,625.722,4923.262
02/12/2013,9274.579,4.96,14.106,276.363,251.769,224.121,71.11,386.412,635.183,768.225,303.683,801.988,617.57,4917.81
03/12/2013,9373.469,5.245,13.631,299.556,266.46,230.593,80.461,393.194,667.244,789.61,302.971,795.821,617.448,4910.017
04/12/2013,9413.056,5.245,13.455,316.728,284.375,233.953,87.438,398.898,701.179,798.577,292.961,772.919,605.572,4894.118
05/12/2013,9422.404,5.383,10.622,334.707,296.921,234.565,95.443,401.977,715.096,814.394,291.239,758.403,600.782,4860.703
06/12/2013,9494.812,5.361,8.781,333.186,310.948,234.5,103.007,403.486,735.064,831.359,280.686,781.456,606.539,4858.346
07/12/2013,9632.342,5.496,7.113,333.785,326.838,239.496,111.641,416.128,757.071,855.276,276.567,800.333,608.054,4892.915
08/12/2013,9784.91,5.938,8.092,352.623,338.044,248.742,125.067,427.29,785.037,877.638,271.108,808.368,614.205,4920.604
09/12/2013,9928.776,5.964,8.265,378.187,350.349,254.711,140.361,443.732,816.693,903.247,259.262,813.233,622.631,4929.784
10/12/2013,10054.409,7.015,8.985,409.163,375.558,257.66,154.009,462.972,843.983,898.241,254.723,823.461,635.148,4921.177
11/12/2013,10079.371,7.255,11.537,443.462,401.875,254.751,163.375,486.635,815.77,878.645,256.555,835.436,653.979,4868.135
12/12/2013,10094.464,6.749,15.899,473.903,424.847,263.198,160.094,497.382,768.21,870.644,278.08,856.202,670.146,4807.391
13/12/2013,10152.519,8.368,19.269,495.604,431.867,276.557,163.738,511.999,725.948,871.748,291.313,876.62,668.812,4808.695
14/12/2013,10276.511,8.464,20.355,515.887,422.563,273.98,171.099,532.157,707.994,864.912,307.362,904.722,674.148,4870.431
15/12/2013,10479.281,8.696,22.114,549.547,417.901,274.437,174.465,551.063,722.894,875.038,313.39,941.757,684.622,4940.415
16/12/2013,10594.068,8.877,26.968,586.033,420.941,271.217,171.328,563.902,748.615,888.186,319.593,966.283,700.074,4919.519
17/12/2013,10667.274,10.606,27.65,630.721,431.61,270.949,153.906,572.523,775.482,904.84,340.212,980.517,717.641,4846.486
18/12/2013,10760.364,11.833,28.542,670.395,447.328,270.345,146.706,570.936,807.286,935.341,370.088,996.204,739.181,4761.267
19/12/2013,10878.134,11.061,30.308,703.171,469.877,267.452,152.295,583.311,801.961,980.63,403.617,1010.251,747.83,4711.373
20/12/2013,10989.461,10.662,33.358,747.193,493.307,271.584,150.434,605.583,778.063,1010.556,436.103,1004.968,766.612,4676.18
21/12/2013,11170.198,12.545,37.436,797.249,523.948,275.684,150.476,635.734,787.212,1033.59,453.261,1022.794,780.153,4654.304
22/12/2013,11424.807,14.53,43.832,855.081,558.626,274.82,152.388,670.629,814.422,1063.99,465.155,1039.196,789.433,4677.706
23/12/2013,11742.51,16.618,49.97,908.692,584.844,275.607,156.098,709.956,850.319,1066.555,474.709,1052.599,803.827,4787.063
24/12/2013,12063.923,17.375,53.175,935.348,602.097,278.616,164.784,750.768,890.992,1079.616,476.522,1065.187,820.193,4922.54
25/12/2013,12432.255,20.435,56.536,962.358,629.831,282.713,175.486,783.416,935.886,1116.67,496.444,1083.786,835.969,5044.732
26/12/2013,12712.298,24.011,60.044,989.746,658.93,291.036,182.081,804.771,953.235,1132.489,524.838,1111.614,851.714,5117.885
27/12/2013,12941.84,27.796,64.863,1029.93,671.575,300.694,187.387,825.784,960.666,1163.834,557.742,1141.384,861.612,5137.762
28/12/2013,13188.954,32.952,72.566,1090.238,682.429,309.855,200.974,862.978,944.006,1156.631,587.603,1162.477,867.79,5207.631
29/12/2013,13416.472,27.931,79.208,1144.6,685.884,319.408,211.332,891.65,924.216,1144.236,603.503,1180.015,880.398,5316.157
30/12/2013,13689.338,29.562,80.713,1207.949,691.94,333.776,227.111,917.612,910.018,1137.97,622.855,1200.194,897.945,5418.657
31/12/2013,14000.591,34.493,85.562,1268.798,712.246,345.834,249.646,948.233,914.21,1150.692,637.494,1220.453,917.459,5502.793
01/01/2014,14572.627,38.1,92.803,1334.104,749.121,362.988,267.887,988.47,959.663,1213.595,671.207,1259.144,956.893,5662.402
02/01/2014,15020.007,44.633,100.682,1367.219,776.782,379.738,276.108,1017.759,1002.546,1263.432,691.835,1287.295,993.681,5799.141
03/01/2014,15379.195,48.693,104.685,1404.015,789.047,396.092,279.44,1043.766,1039.421,1301.208,709.043,1315.001,1020.526,5906.133
04/01/2014,15654.981,53.566,109.167,1437.096,807.098,401.002,279.849,1060.267,1069.452,1339.207,728.548,1337.204,1032.317,5976.406
05/01/2014,15839.923,60.087,109.373,1464.687,824.066,398.623,278.725,1077.947,1093.815,1380.405,744.218,1348.746,1025.289,6007.755
06/01/2014,15952.96,65.868,109.556,1478.404,849.885,397.466,282.67,1082.906,1119.603,1399.833,745.313,1360.103,1022.413,6010.363
07/01/2014,15923.192,71.562,108.782,1459.47,879.033,396.112,291.481,1082.081,1108.503,1393.923,741.532,1368.511,1018.365,5985.131
08/01/2014,15814.399,76.288,109.543,1399.104,861.398,392.373,302.917,1077.011,1087.26,1384.665,737.053,1360.857,1025.061,5981.565
09/01/2014,15741.781,79.615,112.965,1362.028,846.707,379.99,319.534,1086.002,1073.919,1381.845,731.943,1362.993,1032.041,5953.731
10/01/2014,15749.194,88.261,116.489,1370.055,834.832,371.825,330.684,1098.299,1067.576,1376.64,737.383,1368.384,1022.095,5944.88
11/01/2014,15759.088,96.104,120.542,1406.017,824.738,369.218,327.405,1116.937,1060.441,1368.746,749.914,1362.004,1013.367,5920.929
12/01/2014,15785.128,106.015,126.427,1411.865,825.035,367.08,328.119,1115.29,1057.193,1366.526,750.445,1368.795,1008.972,5943.825
13/01/2014,15802.098,109.615,132.568,1431.729,830.295,356.428,332.608,1097.713,1048.564,1349.265,743.562,1395.608,1006.657,5954.818
14/01/2014,15814.974,117.049,138.328,1426.634,855.726,352.805,331.267,1072.187,1023.34,1323.195,738.186,1416.135,1013.073,5994.728
15/01/2014,15827.797,127.421,146.938,1394.33,885.366,351.513,340.796,1058.892,995.925,1303.607,730.869,1431.638,1021.582,6027.975
16/01/2014,15890.896,133.596,153.499,1388.889,906.045,354.552,347.355,1040.787,991.033,1302.695,726.977,1444.868,1030.775,6058.193
17/01/2014,15910.863,140.977,158.229,1405.325,895.762,358.202,349.549,1023.555,1001.848,1314.956,727.962,1459.162,1028.774,6035.435
18/01/2014,15870.468,147.329,162.908,1427.722,881.472,364.42,343.463,996.331,1015.515,1327.688,717.706,1468.637,1017.147,5986.844
19/01/2014,15836.419,158.895,169.476,1437.705,873.867,365.975,338.313,969.245,1017.12,1349.062,717.143,1464.408,1010.233,5948.061
20/01/2014,15797.494,169.025,180.343,1417.388,867.12,365.996,338.412,937.195,1011.599,1371.335,731.357,1461.621,1011.411,5916.567
21/01/2014,15755.369,178.218,185.804,1402.589,858.593,365.416,343.907,914.406,1005.138,1395.357,736.939,1443.639,1011.504,5896.14
22/01/2014,15796.903,186.103,197.543,1421.419,853.159,363.555,346.015,913.095,1001.957,1394.715,738.46,1434.274,1012.857,5906.355
23/01/2014,15886.11,198.244,209.933,1436.337,850.672,362.96,334.427,926.143,1007.766,1391.249,746.328,1437.351,1019.095,5933.117
24/01/2014,15939.543,208.008,214.47,1426.249,857.473,362.155,330.208,954.21,1007.626,1390.096,755.362,1437.532,1015.475,5940.968
25/01/2014,15880.403,219.139,217.831,1412.826,882.001,354.496,327.137,966.182,997.676,1378.805,747.309,1437.976,1014.55,5880.772
26/01/2014,15829.699,235.179,222.727,1427.123,907.976,343.457,330.977,949.351,1008.706,1382.463,740.572,1410.039,1010.27,5821.126
27/01/2014,15848.556,251.757,217.778,1423.356,919.917,338.614,334.065,966.104,1038.592,1380.317,734.932,1387.93,1006.606,5810.433
28/01/2014,15792.07,263.978,210.594,1427.779,936.263,335.362,333.314,983.182,1027.722,1365.497,720.253,1369.235,1003.599,5775.662
29/01/2014,15633.959,276.227,201.605,1414.855,941.23,338.555,331.158,970.443,998.926,1344.284,711.168,1345.239,1000.033,5720.176
30/01/2014,15565.729,289.916,202.019,1438.548,942.041,343.235,334.102,957.59,983.948,1310.081,695.629,1339.043,1004.79,5676.871
31/01/2014,15474.447,309.753,195.151,1463.041,936.142,346.298,332.891,977.805,971.501,1285.935,682.006,1336.962,1007.959,5576.469
01/02/2014,15399.589,320.68,196.039,1471.931,948.115,346.909,336.207,992.804,964.164,1240.748,666.244,1334.637,1010.232,5521.712
02/02/2014,15393.783,332.089,197.472,1473.095,961.909,347.373,338.377,999.078,980.006,1227.6,652.259,1323.573,1012.952,5495.36
03/02/2014,15355.994,334.682,205.332,1507.722,970.149,347.344,332.237,1009.218,977.199,1184.831,634.327,1305.633,1018.231,5474.411
04/02/2014,15327.756,340.557,210.585,1525.986,974.525,347.253,328.872,1013.243,945.06,1184.824,623.07,1315.971,1013.411,5445.382
05/02/2014,15310.335,345.394,210.276,1513.74,988.348,350.089,334.128,993.745,932.728,1210.027,620.1,1306.371,993.783,5451.386
06/02/2014,15290.262,327.685,210.049,1502.023,996.451,354.669,338.65,982.266,934.7,1211.823,606.636,1306.443,994.986,5455.295
07/02/2014,15341.288,321.252,214.026,1526.941,979.746,357.86,337.417,963.971,956.365,1234.108,606.295,1315.586,994.558,5460.42
08/02/2014,15406.775,320.226,225.797,1535.3,963.188,363.013,333.552,962.498,980.278,1275.889,607.242,1316.732,991.297,5457.234
09/02/2014,15487.898,319.164,232.079,1519.748,961.652,367.862,329.786,958.974,1001.765,1269.756,610.177,1328.572,1007.15,5503.429
10/02/2014,15471.124,315.982,237.349,1509.189,959.44,366.337,308.12,951.062,1012.378,1254.452,615.481,1326.781,1022.004,5510.886
11/02/2014,15552.34,323.657,242.417,1527.964,966.423,362.684,288.32,953.018,1025.705,1260.065,626.241,1341.202,1036.521,5510.887
12/02/2014,15690.447,336.541,253.413,1549.261,964.985,369.939,265.971,965.984,1046.167,1282.18,638.673,1373.409,1052.922,5498.678
13/02/2014,15926.983,351.422,262.207,1567.511,985.368,371.657,264.525,981.798,1080.041,1307.384,660.777,1415.361,1073.242,5508.182
14/02/2014,16162.307,362.584,268.984,1574.756,1016.141,372.403,257.894,1008.047,1116.892,1335.331,683.708,1449.064,1093.717,5524.512
15/02/2014,16326.512,372.964,276.205,1605.48,1030.239,375.213,257.202,1032.432,1160.597,1380.329,696.518,1481.7,1110.677,5453.711
16/02/2014,16451.451,385.366,283.901,1645.135,1026.545,379.237,254.713,1042.429,1198.446,1402.089,701.63,1505.601,1119.358,5407.653
17/02/2014,16480.259,387.95,292.499,1665.707,1034.857,383.97,249.688,1039.447,1204.717,1418.885,700.813,1501.662,1121.326,5380.113
18/02/2014,16556.928,391.842,304.297,1684.424,1048.522,393.314,253.527,1035.325,1189.078,1450.375,701.998,1511.224,1130.51,5358.869
19/02/2014,16649.194,400.149,314.264,1698.763,1073.498,404.206,264.582,1047.244,1170.25,1454.263,702.977,1515.977,1138.278,5357.579
20/02/2014,16874.81,416.072,324.545,1714.259,1109.126,414.742,268.395,1058.894,1167.212,1477.266,717.932,1518.074,1138.604,5440.638
21/02/2014,17113.112,435.267,327.793,1742.074,1149.494,424.533,264.093,1057.101,1133.715,1490.717,736.782,1536.735,1140.807,5560.783
22/02/2014,17284.678,453.541,325.47,1735.329,1191.71,438.01,268.738,1053.755,1099.422,1477.996,758.584,1548.334,1146.576,5672.699
23/02/2014,17421.726,471.102,324.741,1728.108,1238.215,445.116,268.596,1052.768,1086.269,1456.985,758.621,1566.985,1145.932,5763.9
24/02/2014,17542.829,488.804,324.223,1715.281,1290.38,453.594,260.157,1044.501,1085.228,1441.892,757.206,1564.397,1140.564,5859.61
25/02/2014,17646.716,508.041,336.143,1699.263,1342.674,459.226,252.186,1019.897,1096.188,1434.876,755.569,1553.116,1145.135,5925.261
26/02/2014,17764.375,519.158,336.663,1715.744,1365.351,464.462,248.511,1015.938,1115.41,1441.42,760.212,1556.373,1148.68,5950.765
27/02/2014,17904.872,522.586,339.071,1750.216,1348.89,470.215,250.189,1031.578,1150.275,1457.231,756.72,1566.907,1152.433,5977.048
28/02/2014,17982.561,518.24,340.967,1782.346,1347.604,475.912,242.634,1009.796,1182.722,1468.696,761.161,1567.396,1154.745,5993.917
01/03/2014,17964.076,520.87,336.12,1779.36,1353.892,484.362,240.718,986.273,1195.548,1485.672,757.589,1540.409,1150.268,5993.043
02/03/2014,17921.043,525.727,336.254,1783.004,1354.171,490.281,244.874,967.216,1172.214,1483.538,758.859,1514.941,1141.509,6004.002
03/03/2014,18021.915,536.629,342.609,1824.711,1366.178,492.96,244.58,974.592,1150.784,1482.007,772.831,1516.838,1140.019,6025.653
04/03/2014,18140.981,550.204,352.327,1857.63,1372.146,500.34,237.633,955.17,1151.277,1490.458,790.039,1543.502,1151.144,6030.453
05/03/2014,18262.063,562.992,362.189,1829.336,1362.429,507.096,245.313,946.551,1175.571,1516.837,810.883,1567.492,1161.526,6048.015
06/03/2014,18372.514,568.324,371.65,1816.843,1356.078,507.486,244.024,966.401,1198.663,1546.364,833.978,1562.29,1170.451,6059.476
07/03/2014,18446.62,542.488,381.475,1854.452,1353.022,505.506,226.358,965.312,1220.458,1575.304,853.449,1580.044,1184.407,6032.694
08/03/2014,18560.476,533.655,390.649,1869.375,1368.937,503.024,217.111,965.643,1237.493,1606.042,877.429,1609.257,1204.247,6009.365
09/03/2014,18696.031,533.659,400.042,1871.574,1395.493,497.178,204.934,952.555,1253.675,1633.298,896.187,1647.248,1215.617,6023.45
10/03/2014,18912.994,539.524,409.348,1900.829,1437.404,496.153,201.348,934.144,1275.413,1653.671,905.482,1674.227,1227.921,6079.5
11/03/2014,19207.91,556.771,422.252,1937.924,1479.726,505.712,210.185,920.92,1298.021,1675.248,905.314,1698.63,1237.797,6177.019
12/03/2014,19452.036,576.131,436.734,1942.428,1510.999,517.128,215.3,925.984,1325.847,1703.185,907.903,1693.775,1245.084,6268.578
13/03/2014,19688.47,586.185,455.319,1957.897,1538.332,530.18,226.061,953.582,1340.286,1728.994,909.977,1670.559,1254.588,6349.602
14/03/2014,19854.604,589.867,474.594,1988.096,1522.348,533.368,240.027,983.236,1360.203,1745.118,909.092,1648.228,1259.447,6414.54
15/03/2014,20041.986,598.545,492.975,2020.866,1527.768,539.138,254.534,983.338,1379.349,1763.872,910.561,1636.526,1257.775,6487.063
16/03/2014,20129.503,619.661,498.449,2049.25,1540.397,543.501,265.594,969.787,1358.282,1758.791,914.317,1640.166,1267.292,6519.548
17/03/2014,20252.905,640.016,510.119,2079.091,1559.838,543.216,275.692,980.72,1349.634,1752.474,918.008,1655.372,1276.927,6531.249
18/03/2014,20465.111,660.403,526.217,2117.966,1560.248,549.008,290.185,1017.504,1347.592,1772.045,929.566,1672.713,1292.996,6546.34
19/03/2014,20624.015,681.193,528.309,2139.029,1561.237,559.846,301.865,1031.835,1327.341,1803.608,938.126,1685.963,1299.421,6584.323
20/03/2014,20714.906,694.589,522.488,2157.495,1585.759,566.963,317.132,1026.206,1308.274,1818.017,926.788,1693.249,1301.589,6614.452
21/03/2014,20700.182,692.345,522.461,2163.986,1606.203,571.377,336.999,1010.008,1273.294,1815.364,917.558,1685.942,1300.331,6629.043
22/03/2014,20660.448,659.567,531.078,2144.451,1630.626,577.618,355.463,993.618,1264.542,1795.421,932.228,1693.22,1316.01,6600.276
23/03/2014,20632.369,643.751,534.158,2128.607,1641.111,588.871,372.651,989.513,1279.191,1778.567,939.605,1697.736,1313.399,6563.51
24/03/2014,20661.835,626.061,533.935,2114.475,1646.915,596.023,391.726,1013.883,1287.087,1775.638,953.821,1712.073,1313.027,6543.242
25/03/2014,20839.348,611.192,541.216,2128.125,1676.521,601.026,409.982,1051.732,1310.063,1801.504,960.431,1720.844,1317.413,6549.725
26/03/2014,21053.079,613.352,549.662,2159.944,1712.596,592.017,419.77,1075.717,1321.008,1816.011,981.566,1730.072,1321.56,6594.051
27/03/2014,21256.684,601.652,551.726,2186.764,1745.454,584.183,438.244,1094.581,1330.444,1856.839,1004.431,1748.217,1334.809,6619.636
28/03/2014,21344.041,590.602,540.995,2215.353,1739.282,580.003,436.203,1110.803,1352.585,1872.025,1013.193,1768.498,1350.973,6628.86
29/03/2014,21306.964,592.287,535.084,2231.483,1725.052,582.364,430.245,1097.308,1338.78,1876.915,1029.536,1781.209,1360.867,6585.882
30/03/2014,21307.439,594.121,535.364,2199.073,1730.717,589.515,432.54,1100.831,1316.549,1859.137,1047.081,1795.64,1368.442,6596.694
31/03/2014,21309.974,582.819,524.733,2154.465,1724.465,601.523,443.264,1110.455,1301.481,1841.686,1067.273,1820.372,1381.684,6626.54
01/04/2014,21300.085,567.786,509.718,2117.154,1713.774,599.462,456.176,1138.633,1297.031,1842.154,1081.11,1832.828,1383.909,6646.385
02/04/2014,21323.475,553.976,499.484,2097.279,1695.414,604.878,470.319,1152.62,1293.325,1832.679,1100.105,1859.659,1385.111,6680.317
03/04/2014,21417.926,555.843,497.554,2089.536,1687.768,613.413,489.269,1178.005,1290.352,1818.177,1110.958,1878.032,1398.242,6717.833
04/04/2014,21544.428,550.455,494.782,2094.648,1698.099,617.216,508.302,1198.868,1310.753,1792.402,1115.571,1880.014,1417.696,6773.713
05/04/2014,21678.676,520.69,502.883,2106.152,1699.174,625.425,519.964,1213.263,1342.496,1777.334,1119.389,1886.339,1435.215,6839.254
06/04/2014,21845.657,491.624,516.333,2111.216,1712.538,637.237,534.87,1228.888,1358.502,1789.525,1129.411,1896.745,1445.446,6906.387
07/04/2014,22062.187,473.887,532.773,2128.807,1724.46,645.913,549.63,1233.508,1379.896,1803.724,1145.896,1915.131,1459.473,6981.713
08/04/2014,22235.676,458.707,547.511,2144.471,1735.213,648.777,568.685,1216.379,1390.665,1823.064,1164.12,1933.281,1470.403,7047.656
09/04/2014,22374.804,445.036,563.679,2179.469,1756.077,649.684,584.678,1205.092,1377.433,1837.24,1182.382,1924.225,1473.537,7119.727
10/04/2014,22503.442,437.943,579.206,2203.744,1759.896,650.757,589.56,1223.636,1367.06,1841.458,1190.427,1922.767,1472.995,7187.021
11/04/2014,22493.662,432.585,590.027,2194.547,1737.113,651.982,588.719,1229.964,1348.694,1826.097,1182.114,1942.214,1468.47,7232.21
