Date,Europe,Scandinavia,West Europe,Central Europe,Southern Europe,Eastern Europe
15/10/2000,0.069,0.208,-0.004,0.05,0.014,0.059
16/10/2000,0.086,0.181,-0.004,0.086,0.018,0.09
17/10/2000,0.089,0.212,-0.003,0.068,0.024,0.091
18/10/2000,0.061,0.219,-0.012,-0.023,-0.053,0.083
19/10/2000,0.058,0.248,-0.01,-0.028,-0.031,0.061
20/10/2000,0.064,0.224,-0.01,-0.023,0.032,0.064
21/10/2000,0.067,0.24,-0.01,0.005,0.032,0.055
22/10/2000,0.087,0.239,-0.003,0.028,0.024,0.091
23/10/2000,0.086,0.245,-0.003,0.039,0.028,0.083
24/10/2000,0.087,0.217,0.008,0.053,0.027,0.088
25/10/2000,0.074,0.2,0.001,0.035,0.027,0.073
26/10/2000,0.077,0.164,0.001,0.017,0.029,0.096
27/10/2000,0.126,0.162,0,0.174,0.029,0.149
28/10/2000,0.139,0.151,0.012,0.167,0.032,0.18
29/10/2000,0.137,0.144,0,0.192,0.027,0.172
30/10/2000,0.134,0.11,0.003,0.151,0.037,0.187
31/10/2000,0.056,-0.032,0.002,0.09,0.044,0.088
01/11/2000,0.048,-0.029,0.003,0.003,0.041,0.1
02/11/2000,0.104,-0.018,0.003,0.004,0.031,0.218
03/11/2000,0.076,-0.008,0.001,-0.009,0.032,0.16
04/11/2000,0.075,0.014,0.002,-0.015,0.035,0.151
05/11/2000,0.075,0.032,0.001,-0.068,0.044,0.161
06/11/2000,0.067,0.047,-0.002,-0.061,0.041,0.138
07/11/2000,0.077,0.054,0,-0.047,0.033,0.155
08/11/2000,0.087,0.059,0.002,-0.045,0.039,0.17
09/11/2000,0.093,0.072,0.003,-0.043,0.043,0.178
10/11/2000,0.131,0.072,0.013,-0.003,0.056,0.24
11/11/2000,0.168,0.071,0.009,0.073,0.061,0.292
12/11/2000,0.169,0.071,0.004,0.09,0.064,0.289
13/11/2000,0.109,0.072,0.003,0.079,0.056,0.167
14/11/2000,0.108,0.064,0.001,0.084,0.037,0.172
15/11/2000,0.112,0.062,0.007,0.08,0.045,0.179
16/11/2000,0.133,0.052,0.019,0.116,0.06,0.207
17/11/2000,0.173,0.051,0.014,0.124,0.069,0.29
18/11/2000,0.165,0.045,0.009,0.089,0.069,0.287
19/11/2000,0.156,0.043,0.005,0.059,0.063,0.282
20/11/2000,0.164,0.046,0.008,0.068,0.059,0.295
21/11/2000,0.154,0.03,0.014,0.076,0.061,0.275
22/11/2000,0.202,0.041,0.035,0.216,0.115,0.307
23/11/2000,0.225,0.042,0.048,0.286,0.154,0.318
24/11/2000,0.224,0.037,0.042,0.284,0.161,0.32
25/11/2000,0.243,0.038,0.069,0.257,0.203,0.352
26/11/2000,-0.062,0.038,0.137,0.443,0.233,-0.385
27/11/2000,0.061,0.042,0.15,0.397,0.208,-0.104
28/11/2000,0.044,0.038,0.142,0.323,0.212,-0.114
29/11/2000,0.033,0.038,0.169,0.385,0.111,-0.138
30/11/2000,0.024,0.039,0.161,0.317,0.112,-0.132
01/12/2000,0.033,0.038,0.173,0.276,0.076,-0.092
02/12/2000,-0.03,0.038,0.194,0.294,0.166,-0.261
03/12/2000,0.011,0.04,0.188,0.368,0.149,-0.193
04/12/2000,0.033,0.037,0.183,0.317,0.115,-0.117
05/12/2000,0.268,0.044,0.178,0.32,0.047,0.402
06/12/2000,0.258,0.042,0.116,0.337,0.03,0.391
07/12/2000,0.221,0.042,0.123,0.347,0.023,0.308
08/12/2000,0.215,0.04,0.104,0.33,0.019,0.309
09/12/2000,0.24,0.037,0.083,0.335,0.071,0.352
10/12/2000,0.245,0.037,0.094,0.382,0.098,0.337
11/12/2000,0.229,0.04,0.07,0.414,0.116,0.29
12/12/2000,0.222,0.04,0.054,0.429,0.093,0.28
13/12/2000,0.278,0.044,0.072,0.468,0.127,0.371
14/12/2000,0.315,0.044,0.067,0.435,0.174,0.45
15/12/2000,0.336,0.043,0.071,0.448,0.244,0.472
16/12/2000,0.357,0.043,0.16,0.481,0.255,0.485
17/12/2000,0.387,0.04,0.266,0.437,0.272,0.539
18/12/2000,0.396,0.039,0.293,0.454,0.317,0.535
19/12/2000,0.401,0.04,0.257,0.475,0.305,0.549
20/12/2000,0.376,0.041,0.22,0.374,0.23,0.558
21/12/2000,0.202,0.039,0.181,0.308,0.213,0.221
22/12/2000,0.149,0.039,0.149,0.285,0.114,0.148
23/12/2000,0.019,0.037,0.198,0.293,0.002,-0.113
24/12/2000,-0.017,0.032,0.17,0.216,-0.047,-0.143
25/12/2000,-0.035,0.032,0.156,0.166,-0.048,-0.16
26/12/2000,-0.039,0.03,0.144,0.127,-0.017,-0.162
27/12/2000,-0.035,0.036,0.137,0.145,0.004,-0.165
28/12/2000,-0.121,0.024,-0.106,-0.181,-0.047,-0.17
29/12/2000,-0.166,0.009,-0.35,-0.277,-0.132,-0.157
30/12/2000,-0.132,0.008,-0.561,-0.534,0.011,0.008
31/12/2000,-0.13,0.008,-0.542,-0.536,0.011,0.008
01/01/2001,-0.135,0.01,-0.504,-0.704,-0.106,0.078
02/01/2001,-0.036,-0.031,-0.495,-0.557,-0.116,0.255
03/01/2001,0.023,-0.032,-0.163,-0.554,-0.06,0.297
04/01/2001,0.131,-0.04,0.082,-0.042,-0.07,0.309
05/01/2001,0.176,-0.036,0.125,0.063,-0.028,0.348
06/01/2001,0.188,-0.037,0.195,0.083,-0.036,0.356
07/01/2001,0.199,-0.038,0.221,0.102,-0.045,0.371
08/01/2001,0.205,-0.035,0.236,0.093,0.036,0.361
09/01/2001,0.304,-0.01,0.186,0.094,0.049,0.571
10/01/2001,0.297,-0.005,0.163,0.053,0.075,0.567
11/01/2001,0.278,-0.008,0.189,-0.021,0.047,0.554
12/01/2001,0.272,-0.012,0.179,0.028,-0.02,0.547
13/01/2001,0.161,-0.001,0.099,0.069,-0.028,0.308
14/01/2001,0.145,-0.001,0.105,0.116,-0.125,0.283
15/01/2001,0.109,0.017,0.179,0.092,-0.14,0.198
16/01/2001,0.107,0.016,0.162,0.114,-0.172,0.198
17/01/2001,0.168,0.019,0.144,0.322,-0.125,0.248
18/01/2001,0.139,0.018,0.155,0.099,-0.141,0.264
19/01/2001,0.159,0.02,0.217,0.084,-0.088,0.284
20/01/2001,0.16,0.028,0.22,0.083,-0.155,0.302
21/01/2001,0.165,0.039,0.22,0.117,-0.179,0.303
22/01/2001,0.222,0.043,0.173,0.28,-0.125,0.364
23/01/2001,0.239,0.038,0.214,0.34,-0.076,0.359
24/01/2001,0.279,0.038,0.23,0.436,-0.088,0.413
25/01/2001,0.333,0.038,0.32,0.526,-0.005,0.457
26/01/2001,0.4,0.037,0.317,0.665,0.082,0.531
27/01/2001,0.373,0.038,0.242,0.573,0.09,0.517
28/01/2001,0.426,0.034,0.289,0.666,0.164,0.569
29/01/2001,0.411,0.032,0.231,0.625,0.011,0.605
30/01/2001,0.374,0.031,0.294,0.515,-0.215,0.611
31/01/2001,0.319,0.037,0.265,0.518,-0.538,0.582
01/02/2001,0.243,0.027,0.145,0.587,-0.514,0.416
02/02/2001,0.178,-0.019,0.234,-0.256,-0.262,0.497
03/02/2001,0.152,-0.024,0.199,-0.309,-0.251,0.466
04/02/2001,-0.162,-0.025,0.227,-0.304,-0.192,-0.229
05/02/2001,-0.187,-0.024,0.26,-0.494,-0.1,-0.249
06/02/2001,0.077,-0.051,0.41,0.208,0.284,-0.047
07/02/2001,0.037,-0.055,0.369,0.227,0.291,-0.132
08/02/2001,0.06,-0.057,0.42,0.29,0.27,-0.109
09/02/2001,0.082,-0.061,0.375,0.325,0.171,-0.036
10/02/2001,0.32,-0.021,0.327,0.384,0.197,0.442
11/02/2001,0.657,0.034,0.543,1.497,0.443,0.655
12/02/2001,0.684,0.037,0.566,1.605,0.447,0.669
13/02/2001,0.736,0.136,0.626,1.609,0.505,0.72
14/02/2001,0.707,0.141,0.441,1.601,0.458,0.708
15/02/2001,0.741,0.168,0.362,1.679,0.536,0.741
16/02/2001,0.839,0.212,0.359,1.705,0.602,0.91
17/02/2001,0.88,0.231,0.229,1.696,0.574,1.028
18/02/2001,0.853,0.242,0.174,1.66,0.54,0.998
19/02/2001,0.625,0.232,0.109,1.464,0.466,0.613
20/02/2001,0.454,0.231,0.067,1.536,0.407,0.247
21/02/2001,0.31,0.216,0.145,1.458,0.353,-0.029
22/02/2001,0.099,0.184,0.135,0.703,0.344,-0.208
23/02/2001,-0.11,0.136,0.148,-0.25,0.365,-0.32
24/02/2001,-0.377,0.143,0.102,-1.196,0.366,-0.562
25/02/2001,-0.47,0.129,0.19,-1.291,0.256,-0.711
26/02/2001,-0.944,-0.215,-0.297,-2.44,0.105,-1.08
27/02/2001,-1.064,-0.238,-0.677,-2.373,-0.475,-1.122
28/02/2001,-0.895,-0.254,-0.621,-1.871,-0.343,-0.973
01/03/2001,-1.037,-0.272,-0.953,-2.199,-0.697,-0.999
02/03/2001,-1.037,-0.27,-0.926,-2.017,-0.635,-1.084
03/03/2001,-0.953,-0.29,-0.962,-2.076,-0.571,-0.887
04/03/2001,-1.068,-0.301,-1.045,-2.401,-0.63,-0.987
05/03/2001,-0.717,-0.339,-0.728,-2.462,-0.486,-0.303
06/03/2001,-0.257,-0.335,-0.322,-1.113,-0.465,0.13
07/03/2001,0.013,-0.326,-0.388,-0.982,-0.15,0.589
08/03/2001,-0.059,-0.344,-0.341,-1.043,-0.067,0.431
09/03/2001,-0.138,-0.379,-0.238,-1.249,-0.133,0.34
10/03/2001,-0.208,-0.404,-0.283,-1.255,-0.216,0.233
11/03/2001,-0.187,-0.426,-0.276,-1.175,-0.192,0.251
12/03/2001,-0.208,-0.449,-0.116,-1.131,-0.224,0.174
13/03/2001,0.363,-0.117,0.233,0.458,-0.094,0.637
14/03/2001,0.322,-0.129,0.2,0.454,-0.151,0.576
15/03/2001,0.261,-0.172,0.028,0.508,-0.123,0.468
16/03/2001,0.309,-0.176,0.017,0.565,0.046,0.511
17/03/2001,0.343,-0.189,-0.076,0.48,0.081,0.626
18/03/2001,0.29,-0.165,-0.057,0.321,-0.04,0.587
19/03/2001,0.221,-0.142,-0.05,0.371,-0.09,0.426
20/03/2001,0.066,-0.258,-0.047,-0.01,-0.097,0.264
21/03/2001,-0.392,-0.272,-0.061,-1.112,-0.103,-0.328
22/03/2001,-0.016,-0.288,-0.091,-0.445,0.027,0.226
23/03/2001,0.016,-0.091,0.047,-0.344,0.032,0.165
24/03/2001,0.091,0.466,0.123,-0.285,0.214,0.056
25/03/2001,0.034,0.455,0.195,-0.187,0.223,-0.112
26/03/2001,-0.587,0.39,0.11,-2.055,0.256,-0.771
27/03/2001,-0.73,-0.162,0.1,-2.482,0.261,-0.747
28/03/2001,-0.586,-0.169,-0.078,-1.753,0.252,-0.647
29/03/2001,-0.543,-0.177,-0.121,-0.422,0.169,-0.978
30/03/2001,-0.5,-0.249,-0.111,0.03,0.088,-0.999
31/03/2001,-0.127,-0.184,-0.114,0.171,-0.001,-0.245
01/04/2001,-0.022,0.042,-0.097,0.326,0.084,-0.176
02/04/2001,-0.058,-0.071,-0.063,0.369,0.102,-0.241
03/04/2001,-0.017,-0.064,-0.071,0.4,0.117,-0.169
04/04/2001,0.154,0.231,-0.05,0.397,0.094,0.101
05/04/2001,0.149,0.172,0.004,0.408,0.089,0.098
06/04/2001,0.143,0.162,-0.057,0.297,0.123,0.128
07/04/2001,0.131,0.13,-0.086,0.267,0.105,0.136
08/04/2001,0.07,0.115,-0.076,0.274,0.051,0.019
09/04/2001,0.078,0.23,-0.11,0.159,0.029,0.051
10/04/2001,0.235,0.556,-0.111,0.125,0.094,0.272
11/04/2001,0.37,0.45,-0.007,0.012,0.111,0.61
12/04/2001,0.362,0.641,-0.007,0.008,0.115,0.531
13/04/2001,0.257,0.424,-0.008,-0.049,0.089,0.404
14/04/2001,0.174,0.262,-0.012,-0.063,0.093,0.285
15/04/2001,0.187,0.112,-0.01,-0.126,0.053,0.394
16/04/2001,-0.13,0.046,-0.011,-0.173,-0.111,-0.202
17/04/2001,-0.185,-0.176,-0.01,-0.188,-0.117,-0.239
18/04/2001,-0.168,-0.151,0.007,-0.199,-0.117,-0.211
19/04/2001,0.165,-0.053,-0.108,-0.191,-0.147,0.496
20/04/2001,0.151,0.093,-0.108,-0.237,-0.171,0.44
21/04/2001,0.051,-0.158,-0.128,-0.303,-0.2,0.344
22/04/2001,-0.01,-0.249,-0.128,-0.279,-0.204,0.236
23/04/2001,-0.049,-0.327,-0.132,-0.275,-0.201,0.177
24/04/2001,-0.136,-0.36,-0.078,-0.295,-0.247,0.011
25/04/2001,-0.118,-0.473,-0.08,-0.326,-0.428,0.146
26/04/2001,-0.124,-0.661,-0.092,-0.017,-0.418,0.088
27/04/2001,-0.191,-0.771,-0.093,-0.02,-0.444,-0.009
28/04/2001,-0.221,-0.927,-0.093,-0.03,-0.141,-0.1
29/04/2001,0.021,-0.956,-0.086,-0.014,-0.157,0.425
30/04/2001,0.034,-0.832,-0.078,-0.015,-0.062,0.386
01/05/2001,-0.039,-1.015,-0.05,0.008,-0.054,0.274
02/05/2001,-0.05,-1.11,-0.051,-0.011,-0.039,0.285
03/05/2001,0.229,0.484,-0.063,-0.042,-0.056,0.372
04/05/2001,0.19,0.405,-0.073,-0.042,-0.057,0.317
05/05/2001,0.268,0.337,-0.073,-0.049,-0.052,0.506
06/05/2001,0.23,0.201,-0.078,-0.066,-0.054,0.477
07/05/2001,0.211,0.355,-0.08,-0.074,-0.084,0.398
08/05/2001,0.176,0.364,-0.081,-0.12,-0.247,0.378
09/05/2001,0.143,0.304,-0.081,-0.144,-0.25,0.337
10/05/2001,0.085,0.175,-0.089,-0.291,-0.269,0.313
11/05/2001,0.049,0.085,-0.09,-0.314,-0.284,0.278
12/05/2001,0.038,-0.005,-0.09,-0.327,-0.198,0.266
13/05/2001,0.026,-0.24,-0.016,-0.187,-0.204,0.257
14/05/2001,0.02,-0.328,-0.015,-0.183,-0.121,0.249
15/05/2001,-0.039,-0.502,-0.014,-0.185,-0.123,0.181
16/05/2001,-0.085,-0.707,-0.013,-0.182,-0.118,0.149
17/05/2001,-0.064,-0.682,-0.014,-0.172,-0.12,0.182
18/05/2001,-0.067,-0.822,-0.014,-0.223,-0.129,0.242
19/05/2001,-0.106,-0.915,-0.015,-0.3,-0.116,0.214
20/05/2001,0.288,1.356,-0.015,-0.336,-0.039,0.295
21/05/2001,0.228,1.166,-0.017,-0.336,-0.044,0.233
22/05/2001,0.199,1.099,-0.018,-0.402,-0.043,0.213
23/05/2001,0.199,1.151,-0.018,-0.345,-0.044,0.177
24/05/2001,0.125,0.827,-0.019,-0.403,-0.05,0.147
25/05/2001,0.094,0.7,-0.016,-0.375,-0.042,0.112
26/05/2001,0.059,0.574,-0.016,-0.395,-0.08,0.095
27/05/2001,0.014,0.334,-0.017,-0.378,-0.066,0.07
28/05/2001,0.013,0.127,-0.017,-0.212,-0.027,0.07
29/05/2001,-0.015,0.016,-0.017,-0.237,-0.032,0.056
30/05/2001,-0.022,-0.015,-0.018,-0.251,-0.03,0.055
31/05/2001,-0.052,-0.169,-0.018,-0.247,-0.026,0.039
01/06/2001,-0.062,-0.289,-0.018,-0.254,-0.03,0.061
02/06/2001,-0.088,-0.42,-0.018,-0.271,-0.034,0.057
03/06/2001,-0.094,-0.437,-0.018,-0.282,-0.037,0.053
04/06/2001,-0.046,-0.079,-0.018,-0.29,-0.003,0.032
05/06/2001,-0.068,-0.19,-0.018,-0.285,-0.012,0.022
06/06/2001,-0.08,-0.239,-0.019,-0.312,-0.013,0.023
07/06/2001,-0.112,-0.443,-0.019,-0.313,-0.015,0.023
08/06/2001,-0.117,-0.444,-0.019,-0.317,-0.015,0.014
09/06/2001,-0.129,-0.522,-0.019,-0.318,-0.016,0.013
10/06/2001,-0.137,-0.552,-0.017,-0.319,-0.016,0.006
11/06/2001,-0.145,-0.554,-0.017,-0.35,-0.016,0.002
12/06/2001,-0.154,-0.627,-0.017,-0.352,-0.019,0.008
13/06/2001,-0.157,-0.627,-0.017,-0.359,-0.019,0.004
14/06/2001,-0.167,-0.649,-0.017,-0.386,-0.02,-0.001
15/06/2001,-0.179,-0.727,-0.018,-0.405,-0.023,0.006
16/06/2001,-0.189,-0.775,-0.018,-0.414,-0.024,0.004
17/06/2001,-0.193,-0.78,-0.018,-0.419,-0.023,-0.001
18/06/2001,-0.199,-0.789,-0.018,-0.419,-0.023,-0.012
19/06/2001,-0.216,-0.895,-0.02,-0.42,-0.019,-0.014
20/06/2001,-0.225,-0.925,-0.02,-0.426,-0.022,-0.019
21/06/2001,-0.203,-0.776,-0.02,-0.431,-0.022,-0.019
22/06/2001,-0.203,-0.824,-0.02,-0.393,-0.008,-0.02
23/06/2001,-0.134,-0.446,-0.02,-0.33,-0.007,-0.02
24/06/2001,-0.14,-0.461,-0.021,-0.343,-0.012,-0.022
25/06/2001,-0.148,-0.512,-0.021,-0.357,-0.012,-0.018
26/06/2001,-0.15,-0.516,-0.021,-0.36,-0.016,-0.018
27/06/2001,-0.171,-0.626,-0.021,-0.373,-0.026,-0.019
28/06/2001,-0.17,-0.622,-0.021,-0.368,-0.026,-0.02
29/06/2001,-0.172,-0.639,-0.021,-0.366,-0.023,-0.02
30/06/2001,-0.176,-0.652,-0.021,-0.377,-0.025,-0.02
01/07/2001,-0.178,-0.666,-0.021,-0.379,-0.025,-0.02
02/07/2001,-0.047,-0.09,0,-0.191,-0.011,-0.004
03/07/2001,-0.056,-0.127,0,-0.204,-0.014,-0.004
04/07/2001,-0.056,-0.127,0,-0.203,-0.014,-0.004
05/07/2001,-0.062,-0.15,0,-0.217,-0.016,-0.004
06/07/2001,-0.066,-0.177,0,-0.216,-0.016,-0.004
07/07/2001,-0.066,-0.178,0,-0.217,-0.016,-0.004
08/07/2001,-0.074,-0.229,0,-0.216,-0.016,-0.004
09/07/2001,-0.074,-0.232,0,-0.215,-0.016,-0.004
10/07/2001,-0.081,-0.265,0,-0.223,-0.017,-0.004
11/07/2001,-0.082,-0.274,0,-0.221,-0.018,-0.004
12/07/2001,-0.082,-0.279,0,-0.223,-0.011,-0.004
13/07/2001,-0.086,-0.299,0,-0.224,-0.011,-0.004
14/07/2001,-0.086,-0.299,0,-0.226,-0.011,-0.005
15/07/2001,-0.087,-0.298,0,-0.233,-0.011,-0.005
16/07/2001,-0.073,-0.291,0,-0.154,-0.012,-0.005
17/07/2001,-0.073,-0.288,0,-0.153,-0.012,-0.005
18/07/2001,-0.073,-0.287,0,-0.155,-0.012,-0.005
19/07/2001,-0.071,-0.273,0,-0.153,-0.012,-0.005
20/07/2001,-0.073,-0.285,0,-0.153,-0.012,-0.005
21/07/2001,-0.079,-0.32,0,-0.156,-0.012,-0.005
22/07/2001,-0.081,-0.333,0,-0.161,-0.012,-0.005
23/07/2001,-0.083,-0.341,0,-0.163,-0.012,-0.005
24/07/2001,-0.084,-0.341,0,-0.168,-0.012,-0.005
25/07/2001,-0.086,-0.348,0,-0.175,-0.013,-0.005
26/07/2001,-0.019,0.056,0,-0.157,-0.013,-0.001
27/07/2001,-0.018,0.059,0,-0.158,-0.013,-0.001
28/07/2001,-0.018,0.059,0,-0.157,-0.013,-0.001
29/07/2001,-0.021,0.059,0,-0.157,-0.013,-0.007
30/07/2001,-0.022,0.049,0,-0.156,-0.013,-0.007
31/07/2001,-0.024,0.039,0,-0.155,-0.013,-0.007
01/08/2001,-0.023,0.039,0,-0.154,-0.013,-0.007
02/08/2001,-0.007,0.038,0,-0.06,0,-0.007
03/08/2001,-0.008,0.034,0,-0.062,0,-0.007
04/08/2001,-0.008,0.033,0,-0.063,0,-0.007
05/08/2001,-0.009,0.028,0,-0.061,0,-0.007
06/08/2001,-0.008,0.028,0,-0.06,0,-0.007
07/08/2001,-0.009,0.026,0,-0.058,0,-0.007
08/08/2001,-0.009,0.025,0,-0.058,0,-0.007
09/08/2001,-0.009,0.024,0,-0.058,0,-0.007
10/08/2001,-0.009,0.023,0,-0.057,0,-0.007
11/08/2001,-0.009,0.022,0,-0.058,0,-0.007
12/08/2001,-0.01,0.019,0,-0.059,0,-0.007
13/08/2001,-0.012,0,0,-0.057,0,-0.007
14/08/2001,-0.012,0.002,0,-0.058,0,-0.007
15/08/2001,-0.012,0.003,0,-0.055,0,-0.007
16/08/2001,-0.012,-0.001,0,-0.058,0,-0.007
17/08/2001,-0.012,-0.002,0,-0.053,0,-0.007
18/08/2001,-0.012,-0.001,0,-0.055,0,-0.007
19/08/2001,-0.011,0.002,0,-0.054,0,-0.007
20/08/2001,-0.011,0.002,0,-0.054,0,-0.007
21/08/2001,-0.012,0.002,0,-0.055,0,-0.007
22/08/2001,-0.012,0.002,0,-0.055,0,-0.007
23/08/2001,-0.011,0.002,0,-0.055,0,-0.006
24/08/2001,-0.011,0.002,0,-0.053,0,-0.006
25/08/2001,-0.011,0.002,0,-0.053,0,-0.006
26/08/2001,-0.011,0.002,0,-0.053,0,-0.006
27/08/2001,-0.011,0.002,0,-0.053,0,-0.006
28/08/2001,-0.009,0.002,0,-0.042,0,-0.006
29/08/2001,-0.011,0.002,0,-0.051,0,-0.006
30/08/2001,-0.01,0.002,0,-0.047,0,-0.006
31/08/2001,-0.01,0.002,0,-0.047,0,-0.006
01/09/2001,-0.01,0.002,0,-0.045,0,-0.006
02/09/2001,-0.009,0.003,0,-0.039,0,-0.006
03/09/2001,-0.008,0.003,0,-0.035,0,-0.006
04/09/2001,-0.008,0.003,0,-0.038,0,-0.006
05/09/2001,-0.008,0.003,0,-0.039,0,-0.006
06/09/2001,-0.008,0.003,0,-0.039,0,-0.006
07/09/2001,-0.008,0.003,0,-0.04,0,-0.005
08/09/2001,-0.008,0.002,0,-0.04,0,-0.005
09/09/2001,-0.008,0.002,0,-0.039,0,-0.005
10/09/2001,-0.008,0.002,0,-0.039,0,-0.005
11/09/2001,-0.008,0.001,0,-0.038,0,-0.005
12/09/2001,-0.006,0.002,0,-0.042,0,0
13/09/2001,-0.004,0.002,0,-0.03,0,0
14/09/2001,-0.004,0.002,0,-0.028,0,0
15/09/2001,-0.003,0.003,0,-0.024,0,0
16/09/2001,-0.012,0.003,-0.006,-0.074,0,0
17/09/2001,-0.011,0.005,-0.006,-0.069,0,0
18/09/2001,-0.025,0.005,-0.006,-0.159,0,0
19/09/2001,-0.026,0,-0.006,-0.16,0,0
20/09/2001,-0.028,0.005,-0.006,-0.173,0,0
21/09/2001,-0.041,0.007,-0.006,-0.163,0.001,-0.032
22/09/2001,-0.032,0.05,-0.006,-0.165,0.001,-0.027
23/09/2001,-0.037,-0.008,-0.006,-0.18,0,-0.013
24/09/2001,-0.031,-0.007,-0.006,-0.174,0,-0.004
25/09/2001,-0.028,-0.003,-0.006,-0.158,0,-0.004
26/09/2001,-0.027,0.002,-0.006,-0.154,0,-0.004
27/09/2001,-0.031,-0.025,-0.006,-0.132,0,-0.013
28/09/2001,-0.051,-0.14,-0.005,-0.122,0.002,-0.02
29/09/2001,-0.05,-0.155,-0.003,-0.09,0.002,-0.025
30/09/2001,-0.042,-0.143,-0.003,-0.084,0.002,-0.015
01/10/2001,-0.037,-0.117,-0.003,-0.079,0.002,-0.012
02/10/2001,-0.035,-0.114,-0.005,-0.079,0.002,-0.008
03/10/2001,-0.022,-0.076,-0.005,-0.05,0.002,-0.005
04/10/2001,-0.019,-0.058,-0.005,-0.047,0.002,-0.005
05/10/2001,-0.012,-0.001,-0.005,-0.054,0.002,-0.006
06/10/2001,-0.01,0.001,-0.005,-0.052,0.002,-0.004
07/10/2001,-0.003,0.012,-0.005,-0.03,0.002,0
08/10/2001,0.005,0.055,-0.005,-0.029,0.003,0.003
09/10/2001,0.012,0.052,-0.005,-0.002,0.007,0.009
10/10/2001,0.016,0.066,-0.005,0.005,0.006,0.011
11/10/2001,0.059,0.069,-0.004,0.032,0.007,0.091
12/10/2001,0.08,0.102,0.001,0.071,0.007,0.111
13/10/2001,0.043,0.135,0,0.061,0.011,0.023
14/10/2001,0.043,0.165,0,0.121,0.023,-0.011
15/10/2001,0.023,0.16,0,0.09,0.014,-0.039
16/10/2001,0.057,0.173,0,0.115,0.014,0.021
17/10/2001,0.075,0.149,0,0.151,0.018,0.054
18/10/2001,0.073,0.182,0.001,0.102,0.018,0.056
19/10/2001,0.068,0.192,0,0.081,0.009,0.052
20/10/2001,0.036,0.223,0.002,0.074,0.03,-0.03
21/10/2001,0.023,0.207,0.002,0.077,0.026,-0.053
22/10/2001,0.016,0.203,-0.004,0.103,0.027,-0.074
23/10/2001,-0.074,0.123,-0.005,0.094,0.019,-0.235
24/10/2001,-0.19,0.137,-0.005,0.104,0.023,-0.493
25/10/2001,-0.252,0.117,0.007,0.117,-0.002,-0.618
26/10/2001,-0.204,0.107,-0.001,0.098,0.022,-0.511
27/10/2001,-0.18,0.078,-0.001,0.079,0.024,-0.444
28/10/2001,-0.01,0.109,-0.002,0.234,0.024,-0.145
29/10/2001,0.017,0.067,0.011,0.226,0.02,-0.071
30/10/2001,0.01,-0.016,0.008,0.25,0.016,-0.065
31/10/2001,0.025,-0.005,0.006,0.201,0.026,-0.022
01/11/2001,0.052,-0.1,0.005,0.136,0.037,0.088
02/11/2001,0.042,-0.116,0.006,0.096,0.034,0.084
03/11/2001,0.103,-0.034,0.006,0.096,-0.013,0.201
04/11/2001,0.082,-0.024,0.004,0.081,0.008,0.152
05/11/2001,0.079,0.009,0.004,0.079,0.031,0.13
06/11/2001,0.086,0.05,-0.016,0.055,0.04,0.142
07/11/2001,0.077,0.059,-0.019,0.065,0.037,0.118
08/11/2001,0.092,0.05,-0.025,0.076,0.029,0.151
09/11/2001,0.078,-0.024,-0.023,0.051,0.034,0.154
10/11/2001,0.062,-0.031,-0.021,0.026,0.029,0.131
11/11/2001,0.095,-0.003,-0.01,0.051,0.043,0.178
12/11/2001,0.152,0.035,-0.01,0.136,0.047,0.257
13/11/2001,0.146,0.039,-0.01,0.152,0.032,0.242
14/11/2001,0.148,0.042,-0.012,0.14,0.015,0.253
15/11/2001,-0.025,0.014,0.001,0.068,-0.147,-0.043
16/11/2001,-0.022,0.042,0.007,0.086,-0.118,-0.06
17/11/2001,-0.234,0.02,0.016,0.113,-0.097,-0.524
18/11/2001,-0.202,0.011,0.01,0.126,-0.078,-0.461
19/11/2001,-0.183,0.022,0.022,0.102,-0.076,-0.419
20/11/2001,-0.173,0.022,0.017,0.057,-0.124,-0.369
21/11/2001,-0.188,0.027,0.019,0.065,-0.142,-0.399
22/11/2001,-0.182,0.026,0.025,0.069,-0.142,-0.388
23/11/2001,-0.12,0.038,0.046,0.206,-0.082,-0.328
24/11/2001,-0.163,0.023,0.059,0.221,-0.173,-0.398
25/11/2001,-0.237,0.019,0.056,0.156,-0.274,-0.504
26/11/2001,-0.205,0.021,0.083,0.131,-0.227,-0.448
27/11/2001,-0.141,0.022,0.151,0.297,-0.217,-0.383
28/11/2001,-0.037,0.026,0.164,0.204,-0.228,-0.131
29/11/2001,-0.127,0.023,0.151,-0.051,-0.156,-0.251
30/11/2001,-0.105,0.023,0.179,0.035,-0.131,-0.246
01/12/2001,-0.167,0.025,0.174,-0.012,-0.11,-0.367
02/12/2001,-0.175,0.017,0.186,-0.045,-0.146,-0.362
03/12/2001,-0.161,0.018,0.207,0.013,-0.042,-0.386
04/12/2001,-0.075,0.018,0.201,0.176,0.056,-0.282
05/12/2001,-0.064,0.019,0.196,0.124,0,-0.226
06/12/2001,-0.155,0.023,0.191,0.096,-0.068,-0.393
07/12/2001,-0.155,0.024,0.129,0.014,-0.075,-0.351
08/12/2001,-0.181,0.024,0.135,-0.134,-0.114,-0.346
09/12/2001,-0.171,0.018,0.113,-0.13,-0.119,-0.319
10/12/2001,-0.147,0.016,0.092,-0.123,-0.124,-0.264
